timestamp,duration,protocol,service,flag,src_bytes,dst_bytes,count,srv_count,dst_host_count,dst_host_srv_count,src_ip,dst_ip,src_port,dst_port,label
2025-08-27 07:19:23.753234,0.03341403829894793,6,smtp,SF,73.12523287239794,122.0928986038949,2,3,8,2,203.0.113.16,192.168.1.3,24501,80,Normal
2025-08-27 07:19:23.753234,0.547633090698697,6,ssh,SH,332.5824692444506,12.69758949011216,7,6,4,9,192.168.1.36,10.0.0.18,63394,21,Normal
2025-08-27 07:19:25.753234,0.3335210950507318,6,dns,SH,499.3855162344578,2693.169993673184,7,4,11,3,192.168.1.32,10.0.0.7,6434,22,Normal
2025-08-27 07:19:34.753234,0.3582306697329592,6,https,S3,859.6439575933476,85.63139671627881,5,6,16,8,192.168.1.10,10.0.0.16,26195,68,Normal
2025-08-27 07:19:34.753234,0.13528760568939305,6,https,REJ,157.15529679626061,445.2380727809828,5,4,11,5,192.168.1.28,10.0.0.5,45503,443,Normal
2025-08-27 07:19:41.753234,0.6342833363692447,17,dns,S0,1273.5230309286494,874.2409626158278,4,5,7,5,203.0.113.66,192.168.1.7,48552,68,Normal
2025-08-27 07:19:42.753234,0.3877009106070883,6,ftp,S1,236.25116145334093,4.144284975890724,4,1,8,2,192.168.1.17,10.0.0.9,22900,53,Normal
2025-08-27 07:19:42.753234,0.035834609083681086,17,smtp,S2,109.91596071813903,73.12758521857997,5,2,7,1,192.168.1.34,10.0.0.19,41980,68,Normal
2025-08-27 07:19:51.753234,0.15716213174693747,6,ftp,SH,804.846344531896,809.9069869219309,6,3,8,5,192.168.1.21,10.0.0.7,39190,53,Normal
2025-08-27 07:20:07.753234,0.6524696752698659,6,ftp,SH,183.95934111823806,20.487081762446714,5,2,16,3,203.0.113.74,192.168.1.27,5429,80,Normal
2025-08-27 07:20:17.753234,0.014504039775729578,6,https,S0,238.88604400476925,285.32478569539927,7,3,12,5,192.168.1.3,10.0.0.14,50119,80,Normal
2025-08-27 07:20:19.753234,0.9764800967712214,17,ftp,SF,20.59291865782807,25.46984915669489,3,3,10,2,192.168.1.17,10.0.0.1,47349,22,Normal
2025-08-27 07:20:19.753234,0.3410462182503,6,http,SF,41.0615960671619,336.2061420062861,2,4,16,5,192.168.1.12,10.0.0.17,46924,80,Normal
2025-08-27 07:20:23.753234,0.29939341919565543,17,dns,S0,335.3637097322562,50.2111402327972,5,1,10,6,192.168.1.18,10.0.0.17,39295,68,WebAttack
2025-08-27 07:20:27.753234,0.09464314296780064,6,dhcp,SF,25.393308037457953,177.52301590770634,3,0,6,4,192.168.1.18,10.0.0.11,19131,53,Normal
2025-08-27 07:20:42.753234,0.08582172608683043,6,dns,RSTR,157.1170159452688,1952.7941240960017,5,4,11,8,192.168.1.23,10.0.0.4,21573,22,Normal
2025-08-27 07:20:47.753234,0.8544949670552037,17,smtp,RSTR,3.337775680943169,622.5494068953781,2,4,7,8,203.0.113.31,192.168.1.22,55825,80,Normal
2025-08-27 07:20:47.753234,0.10626301852070542,6,dns,SF,6704.577347291477,35.26042267325877,6,2,7,5,192.168.1.30,10.0.0.5,54534,25,Normal
2025-08-27 07:20:48.753234,0.4481709496443816,17,ftp,SF,571.7082467386414,433.5183506095725,3,3,7,7,203.0.113.16,192.168.1.30,26817,67,Normal
2025-08-27 07:20:52.753234,0.14982814922447832,6,ftp,SF,60.41509473907142,331.4029680252999,4,3,11,3,192.168.1.13,10.0.0.1,44068,80,Normal
2025-08-27 07:21:03.753234,0.044986771836253055,6,ssh,SF,3027.089578161709,1583.8638761679067,3,3,4,5,192.168.1.28,10.0.0.18,20239,68,Normal
2025-08-27 07:21:23.753234,0.0032319359770774116,17,smtp,SF,24.931545219210378,181.11099237762556,7,5,8,5,203.0.113.16,192.168.1.7,20588,25,Normal
2025-08-27 07:21:23.753234,0.2357480892974273,1,smtp,S0,48.317318243954325,168.32618633678376,3,4,8,6,192.168.1.18,10.0.0.2,29372,21,Normal
2025-08-27 07:21:30.753234,1.1161583286206664,6,dns,SF,409.54406252875816,739.4720241356437,3,2,11,4,192.168.1.14,10.0.0.19,17501,80,Normal
2025-08-27 07:21:36.753234,0.1381995833360281,17,ftp,SF,955.9671850306573,762.0385947668657,4,3,10,1,192.168.1.34,10.0.0.3,51319,67,Normal
2025-08-27 07:21:50.753234,0.13257291576902996,6,http,SF,47.23504961382706,124987.1431407354,6,6,14,5,192.168.1.14,10.0.0.18,22089,25,Normal
2025-08-27 07:22:03.753234,0.12652024834423803,17,ssh,RSTO,371.47925493765393,3282.5281617395176,10,5,7,7,192.168.1.42,10.0.0.12,10486,25,Normal
2025-08-27 07:22:05.753234,0.22053084353660166,6,http,SF,290.93360087260754,156.3803807498675,4,3,15,5,203.0.113.29,192.168.1.47,16638,68,Normal
2025-08-27 07:22:05.753234,0.1743019477414116,6,ftp,RSTR,141.15319736436885,126.1454942895569,5,2,10,5,192.168.1.26,10.0.0.10,55069,68,Normal
2025-08-27 07:22:07.753234,0.635865703564445,6,smtp,SF,50.13688805849903,33.768292672207224,11,2,6,5,192.168.1.29,10.0.0.1,39308,21,Normal
2025-08-27 07:22:12.753234,0.21127505242673508,6,smtp,SF,800.0923995558704,7.583647673774522,8,3,10,2,203.0.113.13,192.168.1.15,1410,22,Normal
2025-08-27 07:22:15.753234,0.21263534543286183,6,dhcp,SF,2.6378214597478644,190.5331067650732,4,4,9,2,192.168.1.39,10.0.0.1,3001,80,Normal
2025-08-27 07:22:28.753234,0.04467935568738433,6,http,S3,196.02407236354318,2.109569236738235,6,1,10,9,192.168.1.8,10.0.0.12,17920,22,Normal
2025-08-27 07:22:45.753234,1.217801098562797,6,dhcp,SF,37.824400887427636,7782.094779156667,2,2,12,11,192.168.1.41,10.0.0.14,5778,25,Normal
2025-08-27 07:22:58.753234,0.08629377827903609,1,dhcp,S0,116.33742259191803,29.84198849645656,3,4,8,7,203.0.113.24,192.168.1.35,64497,25,Normal
2025-08-27 07:23:11.753234,0.022858358351667264,6,https,RSTR,37.04109322077005,1993.6714894495767,4,3,15,6,192.168.1.9,10.0.0.12,25298,25,Normal
2025-08-27 07:23:30.753234,0.326431924813083,6,ftp,RSTO,13.282148797035662,118.71574709740483,6,3,9,4,192.168.1.11,10.0.0.2,12156,80,Normal
2025-08-27 07:24:05.753234,0.27143197168811434,6,smtp,SF,40.81839535641524,475.33714047888435,2,2,9,4,203.0.113.9,192.168.1.42,20891,68,Normal
2025-08-27 07:24:10.753234,0.16091773318062666,1,dns,REJ,48.93768856215667,11.902770630062761,6,1,9,3,203.0.113.30,192.168.1.6,58238,21,Normal
2025-08-27 07:24:10.753234,0.16455421505907603,6,https,S2,93.41837756841016,486.2191704481296,3,7,8,2,192.168.1.47,10.0.0.12,11261,443,Normal
2025-08-27 07:24:16.753234,0.46122438067551674,6,smtp,REJ,144.93328522858982,198.10514965579665,6,1,10,7,192.168.1.9,10.0.0.1,65137,68,Normal
2025-08-27 07:24:21.753234,0.06533959825455982,6,dns,RSTR,520.0420094700822,7577.89419953965,3,2,12,4,192.168.1.18,10.0.0.3,58436,443,WebAttack
2025-08-27 07:24:22.753234,0.5148620240336784,6,smtp,SF,2875.0742101805904,11.923970787883215,4,3,4,5,192.168.1.46,10.0.0.16,58620,80,Normal
2025-08-27 07:24:28.753234,0.3138746525096852,6,https,SF,169.9504558303976,10.853422646896883,3,2,7,4,192.168.1.46,10.0.0.9,56979,443,Normal
2025-08-27 07:24:36.753234,0.16288574970227707,6,http,S0,18.396464823331694,19.512011263976035,4,2,15,9,192.168.1.14,10.0.0.6,49351,443,Normal
2025-08-27 07:24:40.753234,0.18376262311847394,6,ftp,SF,700.2197930399828,2.6112368601655525,4,5,13,6,192.168.1.16,10.0.0.18,35516,22,Normal
2025-08-27 07:24:46.753234,0.08897535745959721,6,dhcp,SH,252.15041927482017,28.074036476609034,9,2,9,4,192.168.1.4,10.0.0.16,25644,80,Normal
2025-08-27 07:24:46.753234,0.418436297417542,6,https,S3,20.186367471977974,22.472286792221727,3,1,12,5,192.168.1.20,10.0.0.4,33498,21,Normal
2025-08-27 07:25:02.753234,0.2157701958935678,6,https,RSTR,172.60800379646187,141.82655833408953,5,5,4,4,203.0.113.19,192.168.1.10,36304,67,Malware
2025-08-27 07:25:08.753234,0.11607598548347348,6,dhcp,S3,573.639376652152,164.79423658173155,6,6,18,4,192.168.1.35,10.0.0.15,24975,68,Normal
2025-08-27 07:25:29.753234,0.27193933728867986,1,smtp,SF,27.366877706577228,7.694805406758666,2,2,11,4,192.168.1.47,10.0.0.18,22666,22,Normal
2025-08-27 07:25:39.753234,1.6371553891901465,17,dns,SH,48.00653371732641,1683.147999499683,3,2,6,3,192.168.1.48,10.0.0.13,17778,443,Normal
2025-08-27 07:25:44.753234,0.17141816021905582,6,dhcp,SF,172.6914575717305,484.8631251025232,6,3,9,6,203.0.113.74,192.168.1.27,33379,67,Normal
2025-08-27 07:25:49.753234,0.7603226151332899,6,https,SF,82.96955387193447,970.7117119827939,5,2,11,3,192.168.1.12,10.0.0.12,59389,25,Normal
2025-08-27 07:25:53.753234,0.12694372604576573,6,ftp,S0,6.719613391021865,1656.7250036583473,5,3,2,7,192.168.1.32,10.0.0.10,1635,22,Normal
2025-08-27 07:26:05.753234,0.016886262500409595,6,dhcp,SF,16155.196105149325,21.909525165761593,6,2,9,3,192.168.1.12,10.0.0.10,52631,67,Normal
2025-08-27 07:26:10.753234,0.0685380879393188,6,dhcp,S1,44.48003400603727,47.99959234198339,3,2,16,3,192.168.1.45,10.0.0.7,5554,443,Normal
2025-08-27 07:26:12.753234,0.1627439848389467,6,http,SF,36.5596697891205,330.70915407902424,6,4,14,2,192.168.1.7,10.0.0.4,33930,67,Normal
2025-08-27 07:26:14.753234,0.07439802855954182,1,dns,S1,69.73735352242818,2023.1741165334197,5,2,10,4,192.168.1.40,10.0.0.2,39554,67,Normal
2025-08-27 07:26:23.753234,6.811919860004207e-05,17,http,SF,118.67085281160844,288.11150905533043,5,1,8,5,192.168.1.20,10.0.0.13,31821,67,Normal
2025-08-27 07:26:25.753234,0.739536634140854,6,http,RSTR,276.21682587047826,151.8324931494954,7,2,5,4,192.168.1.7,10.0.0.13,50968,25,Normal
2025-08-27 07:26:25.753234,0.5571379696251275,6,ftp,RSTO,17.11738124640516,40.36637220080092,4,2,10,8,192.168.1.31,10.0.0.1,33010,68,Normal
2025-08-27 07:26:29.753234,0.4067787048628472,1,smtp,REJ,1795.1931457486016,11.075478933238506,4,5,12,2,192.168.1.26,10.0.0.15,40287,443,Normal
2025-08-27 07:26:40.753234,0.05511000636446034,1,dns,SF,8.434014340557411,1557.696193078282,4,3,11,1,192.168.1.11,10.0.0.2,46079,80,Normal
2025-08-27 07:26:43.753234,0.038473983499773934,1,dns,RSTO,59.53064320418321,73.59435726718168,6,0,5,4,203.0.113.20,192.168.1.3,23742,68,Normal
2025-08-27 07:26:48.753234,0.020999539694319974,6,dhcp,SF,669.8391550566315,173.39931350264484,8,3,7,7,192.168.1.22,10.0.0.8,51126,21,Normal
2025-08-27 07:26:50.753234,0.3862380525843659,6,ftp,REJ,592.0023853602451,4651.749011951513,8,0,11,6,192.168.1.27,10.0.0.5,3976,53,Normal
2025-08-27 07:26:58.753234,0.7927122822687723,6,dns,SF,0.5520376279626281,76.02884222154638,1,2,10,6,192.168.1.24,10.0.0.7,9211,22,Normal
2025-08-27 07:27:16.753234,0.16891781908639733,6,https,SF,128.52408309179657,180.5935345609761,4,0,10,1,192.168.1.35,10.0.0.19,59566,68,Normal
2025-08-27 07:27:25.753234,0.03805720166679869,6,ssh,SF,161.8567251920888,61.455948396798334,2,3,8,3,192.168.1.22,10.0.0.15,45906,53,Normal
2025-08-27 07:27:35.753234,0.21547354734008536,6,dhcp,SF,232.39937957661286,11.631875567326716,5,1,12,3,192.168.1.21,10.0.0.1,20767,67,Normal
2025-08-27 07:27:36.753234,0.1286962390303205,17,ssh,S2,43.46423781870061,306.3370657048031,4,5,11,4,192.168.1.32,10.0.0.8,25649,33488,PortScan
2025-08-27 07:27:38.753234,0.14091706422969152,17,ssh,SF,87.62631607845147,3.1139119000734037,12,2,11,5,192.168.1.37,10.0.0.1,30608,22,Normal
2025-08-27 07:27:56.753234,0.29132754416290946,6,http,RSTR,409.4987646182951,2846.9715052551287,3,2,13,1,192.168.1.30,10.0.0.7,62554,80,Normal
2025-08-27 07:28:09.753234,0.3805193870466748,17,dns,SF,648.408180753249,2.562586718425405,7,4,7,3,192.168.1.6,10.0.0.7,3874,21,Normal
2025-08-27 07:28:11.753234,0.03516367419580512,6,dhcp,S3,8.24995287900499,90.72319364906248,4,4,7,4,192.168.1.3,10.0.0.15,50084,443,Normal
2025-08-27 07:28:14.753234,0.010871700873447595,17,ftp,SF,369.8941435316199,54.94289138836282,7,0,10,3,192.168.1.6,10.0.0.4,62189,21,Normal
2025-08-27 07:28:22.753234,1.5517858639174205,6,dns,SF,294.0727803297531,1473.620171247868,5,3,11,7,192.168.1.25,10.0.0.19,41398,80,Normal
2025-08-27 07:28:37.753234,0.07947431004196324,6,ftp,RSTO,791.997883666825,37.64877698916498,6,4,9,6,192.168.1.33,10.0.0.16,45527,80,Normal
2025-08-27 07:28:51.753234,0.016600073049047554,6,dns,REJ,25.92132129406483,6.549882986121765,6,10,19,6,203.0.113.84,192.168.1.25,50400,65228,PortScan
2025-08-27 07:29:12.753234,0.06317013853887274,6,dhcp,SF,354.8885635808236,11.433109440594928,4,6,9,3,192.168.1.12,10.0.0.4,15999,67,Normal
2025-08-27 07:29:15.753234,0.011921101983665342,6,dhcp,SF,3.4881208986819106,2.3008439268048906,0,1,10,6,192.168.1.17,10.0.0.11,28779,443,Normal
2025-08-27 07:29:25.753234,0.14918082503554697,6,http,SF,70.13218799851755,914.820946789511,6,2,7,5,203.0.113.91,192.168.1.18,33142,21,Normal
2025-08-27 07:29:37.753234,0.4864558572999769,1,dhcp,SF,77.11949930317401,6264.009048281027,5,3,6,7,192.168.1.8,10.0.0.16,10412,22,Normal
2025-08-27 07:29:44.753234,0.1252208261240501,6,https,S0,173.6574429290273,1799.1249428669173,2,5,12,8,192.168.1.11,10.0.0.18,50750,443,Normal
2025-08-27 07:29:51.753234,0.17619507229092066,6,ssh,SF,631.9063852958437,173.38608294377244,5,1,11,10,203.0.113.9,192.168.1.31,43077,53,Normal
2025-08-27 07:30:00.753234,0.3377211556755302,6,ssh,SF,16.60175626756743,312.2928334750525,2,2,11,2,203.0.113.59,192.168.1.17,63483,22,Normal
2025-08-27 07:30:07.753234,0.21332862936549268,6,dns,SF,1638.0352839352342,79.24497682277719,4,0,12,3,192.168.1.27,10.0.0.2,23549,80,Normal
2025-08-27 07:30:12.753234,0.5929478614614198,6,http,SF,1.3536298617376834,52.47808445796836,2,1,9,4,203.0.113.19,192.168.1.15,60248,80,Normal
2025-08-27 07:30:23.753234,0.6030545238485766,17,ssh,S0,5.067220455998753,430.0684278735556,12,0,8,6,192.168.1.19,10.0.0.5,3937,68,Normal
2025-08-27 07:30:27.753234,0.002988040004183265,6,dns,REJ,973.8880603945014,11.23514827310109,2,4,8,5,192.168.1.10,10.0.0.3,49710,25,Normal
2025-08-27 07:30:47.753234,0.45158595198884066,6,dhcp,SF,182.69453549576068,472.06756149411615,6,3,9,11,192.168.1.1,10.0.0.5,9424,443,Normal
2025-08-27 07:30:53.753234,0.18526367460401152,17,smtp,SF,4506.8733177220165,145.15768205233786,6,1,10,5,192.168.1.14,10.0.0.19,60503,67,Normal
2025-08-27 07:31:09.753234,1.3486403481353355,6,dns,SF,686.7271244585481,597.6734032613356,4,4,14,7,192.168.1.6,10.0.0.5,34021,67,Normal
2025-08-27 07:31:13.753234,0.1980484184287126,6,ftp,S3,152.12858674457598,442.2494189129759,7,4,7,4,203.0.113.86,192.168.1.47,46747,25,Normal
2025-08-27 07:31:14.753234,1.3004500752961181,17,ssh,SF,55.46400170689342,13.780547253544272,7,0,15,1,192.168.1.18,10.0.0.10,2849,21,Normal
2025-08-27 07:31:17.753234,0.4214222706109154,6,ssh,SF,42.31648655758026,722.5262411603101,8,7,8,7,192.168.1.29,10.0.0.16,4778,80,Normal
2025-08-27 07:31:20.753234,0.0857470939639594,6,smtp,SF,309.2941609635609,3375.636484849347,6,7,12,2,203.0.113.49,192.168.1.40,53286,67,Normal
2025-08-27 07:31:38.753234,0.23191370612581258,1,dhcp,S3,46.37517769126193,744.3494070559303,4,3,9,3,192.168.1.44,10.0.0.6,46321,80,Normal
2025-08-27 07:31:42.753234,1.453624215796158,6,https,S0,244.43900996093623,25.25785605185267,7,5,3,3,192.168.1.41,10.0.0.12,21313,25,Normal
2025-08-27 07:31:43.753234,0.5845884280757832,6,dns,SF,38.414339520383145,908.3182482342438,6,1,13,8,192.168.1.15,10.0.0.5,44673,22,Normal
2025-08-27 07:32:10.753234,0.030731734063859123,1,https,SF,22251.997095537285,385.9152876167206,60,4,7,8,192.168.1.6,10.0.0.15,6051,21,DDoS
2025-08-27 07:32:13.753234,0.36763248242324675,6,dns,RSTO,3226.082546306153,3.6525341609216277,5,1,10,8,192.168.1.20,10.0.0.18,31264,443,Normal
2025-08-27 07:32:14.753234,0.12720158969849146,6,smtp,SF,449.8863307485568,98.62789349760159,4,1,11,6,192.168.1.44,10.0.0.5,32714,67,Normal
2025-08-27 07:32:36.753234,0.0021020255804173383,17,https,SF,58.1414585253395,807.1114071981784,1,1,12,5,192.168.1.23,10.0.0.12,60026,68,Normal
2025-08-27 07:32:36.753234,0.15499324006673468,17,http,S3,299.3192938293159,133.9664008155418,6,1,7,7,192.168.1.23,10.0.0.4,47625,22,Normal
2025-08-27 07:32:47.753234,0.08026754379530053,6,smtp,S2,258.0195868043238,45.147110877542275,100,3,6,5,192.168.1.9,10.0.0.4,3150,21,BruteForce
2025-08-27 07:33:02.753234,0.5125608738313133,6,dhcp,S2,224.4000123563143,48.784933510862054,10,1,11,6,192.168.1.43,10.0.0.4,55330,22,Normal
2025-08-27 07:33:11.753234,0.12344372071272867,17,dns,SF,319.88686724729644,278.9313309419955,6,2,9,6,192.168.1.35,10.0.0.19,42655,25,Normal
2025-08-27 07:33:12.753234,0.5272486224596906,17,ftp,SF,911.1657616035969,1853.7648559689087,3,4,9,4,203.0.113.12,192.168.1.11,33483,67,Normal
2025-08-27 07:33:24.753234,0.0001794353014538657,6,dhcp,SF,1273.5145363728495,418.3945852099243,7,7,7,8,203.0.113.70,192.168.1.26,16838,25,Normal
2025-08-27 07:33:27.753234,0.11037240408478273,6,dhcp,RSTR,149.06664670563592,257.0935055125893,5,1,15,8,203.0.113.90,192.168.1.19,18708,25,Normal
2025-08-27 07:33:33.753234,0.08279135968218664,6,ftp,REJ,9.431383139823767,186.93116320975994,3,2,11,6,192.168.1.35,10.0.0.14,46968,68,Normal
2025-08-27 07:33:57.753234,0.07980253977003383,17,ftp,RSTR,175.8458617169338,130.45970327521945,7,3,12,9,192.168.1.36,10.0.0.14,56769,443,Normal
2025-08-27 07:34:11.753234,0.02118681604387885,17,dns,S1,108.28521846389552,35.308054868013315,8,2,13,5,192.168.1.33,10.0.0.14,28769,80,Normal
2025-08-27 07:34:34.753234,0.06215311057535057,1,dhcp,RSTO,446.6134512477977,79.56544206968863,9,3,6,2,192.168.1.30,10.0.0.13,3835,67,Normal
2025-08-27 07:34:36.753234,0.24327502456489886,17,ssh,SF,13.175915616349437,219.27175439002784,7,2,9,10,203.0.113.2,192.168.1.33,45124,80,Normal
2025-08-27 07:34:47.753234,0.10332274582422336,6,smtp,SF,403.79179604908956,2.8846406576089403,7,3,11,8,192.168.1.20,10.0.0.15,17289,67,Normal
2025-08-27 07:35:02.753234,0.1620736435978607,6,smtp,SF,191.58494402415667,1943.4268701541164,7,4,9,2,192.168.1.33,10.0.0.8,7960,80,Normal
2025-08-27 07:35:06.753234,0.14189853234444727,17,https,SF,21.14994429881611,53.7164284208618,2,5,5,2,192.168.1.43,10.0.0.18,28130,67,Normal
2025-08-27 07:35:09.753234,0.6260121819886603,17,smtp,SF,2.3447200018289522,14.06028047403673,4,3,13,4,203.0.113.73,192.168.1.8,7429,68,Normal
2025-08-27 07:35:29.753234,0.7071092126205764,6,dhcp,RSTO,844.2686352686383,8265.261618780996,6,1,10,5,192.168.1.32,10.0.0.10,15544,21,Normal
2025-08-27 07:35:30.753234,0.20374782313896245,6,smtp,SF,2052.735321939422,222.16778298369294,60,4,10,4,192.168.1.37,10.0.0.5,44515,68,DDoS
2025-08-27 07:35:33.753234,0.12021310660662213,1,dhcp,REJ,7.691818976776732,1303.8442112968094,11,2,7,2,192.168.1.20,10.0.0.2,20558,68,Normal
2025-08-27 07:35:33.753234,0.0338836641589293,6,https,RSTR,47.981640635608706,39.24200996320404,5,2,12,6,192.168.1.37,10.0.0.17,1848,22,Normal
2025-08-27 07:35:37.753234,0.9198649587224756,6,smtp,SF,1544.7502054123636,1435.0742644504537,2,3,15,4,203.0.113.99,192.168.1.13,49948,443,Normal
2025-08-27 07:35:42.753234,0.01863505908365365,6,smtp,SF,219.336975307518,634.9652194611167,6,0,11,9,192.168.1.47,10.0.0.5,32961,25,Normal
2025-08-27 07:35:59.753234,0.10599714567140113,6,http,SF,361.17649310705696,78.97698142876386,6,4,9,5,203.0.113.42,192.168.1.15,39520,443,Normal
2025-08-27 07:36:01.753234,0.10617485491925109,6,dns,SF,134.86159984275662,4.949067697128127,5,4,9,6,192.168.1.18,10.0.0.17,41530,443,Normal
2025-08-27 07:36:08.753234,0.11587583450461582,17,https,SF,271.26497319602356,1218.5181001822482,4,4,9,13,192.168.1.29,10.0.0.2,9380,80,Normal
2025-08-27 07:36:24.753234,0.05384095162101333,6,http,S0,98.65760836177111,100.29264659228147,3,4,10,4,192.168.1.8,10.0.0.8,53576,80,Normal
2025-08-27 07:36:39.753234,0.45858063707874097,6,ssh,S0,57.87765002530934,1565.3426704165668,4,2,9,7,192.168.1.34,10.0.0.14,45931,68,Normal
2025-08-27 07:36:44.753234,0.039202766141726776,6,https,SF,41.225678446738726,73.72157331970706,4,1,13,2,192.168.1.28,10.0.0.6,49897,22,Normal
2025-08-27 07:37:26.753234,0.30228066892351996,17,dhcp,SF,80.40476494902227,128.03377824984946,3,2,6,4,192.168.1.1,10.0.0.6,6778,80,Normal
2025-08-27 07:37:34.753234,0.039664030467171374,1,dns,S0,18524.471441488553,305.35622299711747,6,1,9,7,192.168.1.11,10.0.0.7,26277,25,Normal
2025-08-27 07:37:36.753234,0.021944043948394023,17,smtp,SF,464.4255361935085,7757.372660005658,7,6,10,5,192.168.1.32,10.0.0.5,59039,68,Normal
2025-08-27 07:37:37.753234,0.7204880300144778,1,dhcp,SF,26.695707778675718,29.652935786324164,3,5,5,2,203.0.113.46,192.168.1.22,18600,80,Normal
2025-08-27 07:37:40.753234,0.06326400441500339,6,smtp,SH,1037.0733562369016,64.0624817331493,60,6,9,5,192.168.1.14,10.0.0.7,23964,443,DDoS
2025-08-27 07:37:59.753234,0.5165303886234204,6,http,SF,12391.089097964132,49.78822542904638,40,1,9,3,192.168.1.2,10.0.0.1,32575,443,DDoS
2025-08-27 07:38:02.753234,0.23599407499280053,6,http,RSTR,4.861763301676706,42.06761153965418,4,3,8,3,192.168.1.25,10.0.0.8,22232,68,Normal
2025-08-27 07:38:05.753234,0.02431633466618474,6,ssh,SF,908.9288782198879,131.83584948106494,1,2,7,8,192.168.1.48,10.0.0.13,56272,80,Normal
2025-08-27 07:38:07.753234,0.9333307588985644,17,ssh,SF,0.8996718709072132,1385.5086330225033,2,3,9,5,192.168.1.38,10.0.0.4,12655,53,Normal
2025-08-27 07:38:31.753234,0.08509154443562436,6,dns,SF,79.51210697778993,7.048223845655713,60,3,10,6,192.168.1.1,10.0.0.17,32992,67,BruteForce
2025-08-27 07:38:40.753234,0.5890748436462662,1,smtp,SH,4.055013547309399,6395.914772104373,5,2,10,8,192.168.1.37,10.0.0.3,23654,25,Normal
2025-08-27 07:38:42.753234,0.055469063108313496,6,dhcp,RSTR,363.5066140682631,2065.918837597421,3,4,4,2,192.168.1.8,10.0.0.13,19936,68,Normal
2025-08-27 07:38:56.753234,0.5771272546719609,6,ftp,SF,32.59016051321085,119.73332974132097,7,4,9,2,192.168.1.2,10.0.0.19,43464,67,Normal
2025-08-27 07:39:00.753234,0.003995127922912334,6,dhcp,S1,607.4322133939585,34.3121735800068,4,2,15,6,203.0.113.12,192.168.1.25,12766,53,Normal
2025-08-27 07:39:08.753234,0.21509702706526732,6,ssh,SF,1.9587236743484404,653.6122380584171,4,3,10,2,192.168.1.48,10.0.0.5,48049,53,Normal
2025-08-27 07:39:10.753234,0.4401766003291132,6,smtp,SF,1421.1268767709444,2906.5411573338565,3,3,13,6,203.0.113.18,192.168.1.44,33977,68,Normal
2025-08-27 07:39:18.753234,0.8190681186906075,6,dhcp,SF,299.53212399340686,1182.637762158012,5,0,12,2,192.168.1.30,10.0.0.19,47661,53,Normal
2025-08-27 07:39:23.753234,0.719735856046441,6,dhcp,SF,138.4451590693932,37.67188133537436,8,2,11,4,192.168.1.37,10.0.0.15,61421,68,WebAttack
2025-08-27 07:39:46.753234,0.5138149615979352,6,ssh,SF,27.52936118598954,109.68712465840315,6,1,7,5,192.168.1.40,10.0.0.2,44712,80,Normal
2025-08-27 07:39:47.753234,0.6572899043762115,6,dhcp,SF,79.88070076998555,8.142024075744233,5,3,13,3,192.168.1.35,10.0.0.11,58300,21,Normal
2025-08-27 07:39:47.753234,0.06665059019907542,6,dhcp,S1,622.8197694383141,10.648474977924455,0,5,11,3,192.168.1.6,10.0.0.18,14211,21,Normal
2025-08-27 07:39:50.753234,0.10029976241970652,6,https,REJ,27.908310102229414,1015.380146797998,8,2,17,6,192.168.1.17,10.0.0.13,57988,67,Normal
2025-08-27 07:39:54.753234,0.10231157442359252,6,http,RSTR,118.69820227703931,485.1081400043465,4,3,7,5,192.168.1.4,10.0.0.1,9248,68,Normal
2025-08-27 07:40:15.753234,0.14198859916730358,6,smtp,SF,81.34479831582236,4023.3639309849877,5,2,5,6,203.0.113.76,192.168.1.33,50849,53,Normal
2025-08-27 07:40:21.753234,0.1499264744417389,6,dhcp,S0,213.41215612964143,14.08604666607815,6,3,15,5,192.168.1.15,10.0.0.8,37825,25,Normal
2025-08-27 07:40:39.753234,0.23594430865047106,6,ssh,SF,9.132374284322369,2237.681703681669,3,2,15,6,192.168.1.7,10.0.0.8,50467,68,Normal
2025-08-27 07:40:47.753234,0.05226307756160725,6,http,S0,2708.0378670201353,2029.9347090124584,5,4,13,5,203.0.113.11,192.168.1.7,27213,443,Normal
2025-08-27 07:41:01.753234,0.3525637756640634,6,dhcp,S3,965.9554720314319,9495.438658781804,6,2,15,8,192.168.1.6,10.0.0.11,33129,80,Normal
2025-08-27 07:41:06.753234,0.055020596224313614,6,dhcp,S0,4.282695770348508,852.2055739038298,5,3,12,4,192.168.1.39,10.0.0.18,46064,21,Normal
2025-08-27 07:41:11.753234,0.11145325706181695,6,ftp,SF,2.919622924404004,0.8763695282465849,3,4,16,2,192.168.1.45,10.0.0.9,59948,68,Normal
2025-08-27 07:41:15.753234,0.20995797656734297,17,ssh,SF,2469.424294609539,451.8757072726136,3,2,11,6,192.168.1.10,10.0.0.19,33931,25,Normal
2025-08-27 07:41:32.753234,0.4775391707343345,6,smtp,S3,169.49301123056648,3.623235730835253,3,2,9,4,203.0.113.40,192.168.1.10,23204,67,Normal
2025-08-27 07:41:33.753234,0.4035102954580686,6,https,SF,4.0398905946654775,1.879527832242253,11,1,10,5,203.0.113.25,192.168.1.41,61345,53,Normal
2025-08-27 07:41:38.753234,0.3111431558483667,17,http,RSTR,55.206909200472666,257.91981812109253,5,4,7,4,192.168.1.43,10.0.0.1,6942,22,Normal
